rank bib last_name first_name country diff exec total qual
1 157 XIAO Ruoteng CHN 5.600 9.333 14.933
2 319 RI Se Gwang PRK 6.000 9.000 -0.1 14.900
3 202 FRASCA Loris FRA 5.600 9.233 14.833
4 269 SHIRAI Kenzo JPN 5.600 9.133 14.733
4 334 NAGORNYY Nikita RUS 5.600 9.133 14.733
6 156 SUN Wei CHN 5.600 9.200 -0.1 14.700
7 107 DAVTYAN Artur ARM 5.600 9.100 14.700
7 251 MEDVEDEV Andrey ISR 5.600 9.100 14.700
9 313 YULO Carlos Edriel PHI 5.600 9.166 -0.1 14.666
9 331 DALALOYAN Artur RUS 5.600 9.166 -0.1 14.666
11 154 DENG Shudi CHN 5.600 9.066 14.666
12 116 REMKES Christopher AUS 5.600 9.033 14.633
12 144 SOUZA Caio BRA 5.600 9.033 14.633
14 155 LIN Chaopan CHN 5.600 9.100 -0.1 14.600
15 205 BEVAN Brinn GBR 5.600 9.000 14.600
15 231 SHEK Wai Hung HKG 5.600 9.000 14.600
15 272 TANIGAWA Wataru JPN 5.600 9.000 14.600
15 381 van WICKLEN Colin USA 5.600 9.000 14.600
19 137 SANUVONH Dzianis BLR 5.200 9.366 14.566
20 390 le Thanh Tung VIE 5.600 8.966 14.566
21 143 MARIANO Arthur BRA 5.200 9.300 14.500
21 227 TANTALIDIS Antonios GRE 5.200 9.300 14.500
21 301 HEGGEMSNES Sofus NOR 5.200 9.300 14.500
24 206 CUNNINGHAM Dominick GBR 5.400 9.066 14.466
25 149 MORGAN Scott CAN 5.200 9.233 14.433
25 329 MUNTEAN Andrei Vasile ROU 5.200 9.233 14.433
27 198 SAARENKETO Heikki FIN 5.200 9.200 14.400
27 299 SCHMIDT Casimir NED 5.200 9.200 14.400
27 345 GISCHARD Benjamin SUI 5.200 9.200 14.400
27 366 ARICAN Ferhat TUR 5.200 9.200 14.400
31 282 LEE Junho KOR 5.200 9.183 14.383
32 208 HALL James GBR 5.200 9.166 14.366
32 328 KOTRONG Adelin ROU 5.200 9.166 14.366
32 333 LANKIN Dmitrii RUS 5.200 9.166 14.366
32 359 LEE Chih Kai TPE 5.200 9.166 14.366
36 376 VERNIAIEV Oleg UKR 5.600 8.766 14.366
37 330 BELYAVSKIY David RUS 5.200 9.133 14.333
37 378 MIKULAK Samuel USA 5.200 9.133 14.333
39 161 CALVO MORENO Jossimar Orlando COL 5.200 9.100 14.300
39 189 MIR Nicolau ESP 5.200 9.100 14.300
39 369 ONDER Ahmet TUR 5.200 9.100 14.300
42 294 VALLE Joshua MEX 5.200 9.166 -0.1 14.266
43 296 DEURLOO Bart NED 5.200 9.066 14.266
43 380 MOLDAUER Yul USA 5.200 9.066 14.266
45 201 DEGOUY Paul FRA 5.200 9.033 14.233
45 219 KLESSING Nick GER 5.200 9.033 14.233
45 303 SKJERAHAUG Stian NOR 5.200 9.033 14.233
45 379 MODI Akash USA 5.200 9.033 14.233
