rank bib last_name first_name country diff exec total qual
1 822 VERNIAIEV Oleg UKR 6.000 9.466 15.466
2 695 UCHIMURA Kohei JPN 6.000 9.400 15.400
2 763 RI Se Gwang PRK 6.400 9.000 15.400
4 555 SASAKI JUNIOR Sergio BRA 6.000 9.391 15.391
5 653 SHEK Wai Hung HKG 6.000 9.366 15.366
5 707 YANG Hak Seon KOR 6.000 9.366 15.366
7 574 CHENG Ran CHN 6.000 9.333 15.333
8 783 BELYAVSKIY David RUS 6.000 9.316 15.316
9 782 ABLIAZIN Denis RUS 6.000 9.266 15.266
10 692 SHIRAI Kenzo JPN 6.000 9.258 15.258
11 576 LIN Chaopan CHN 6.000 9.233 15.233
11 612 ZAPATA SANTANA Rayderley Miguel ESP 6.000 9.233 15.233
11 819 RADIVILOV Igor UKR 6.000 9.233 15.233
14 575 DENG Shudi CHN 6.000 9.216 15.216
15 629 THOMAS Kristian GBR 6.000 9.200 15.200
15 631 WHITLOCK Max GBR 6.000 9.200 15.200
15 830 WHITTENBURG Donnell USA 6.000 9.200 15.200
18 580 ZHANG Chenglong CHN 6.000 9.133 15.133
18 824 DALTON Jacob USA 6.000 9.133 15.133
20 554 OYAKAWA MARIANO Arthur BRA 5.600 9.500 15.100
20 702 KIM Hansol KOR 6.000 9.200 ­0.1 15.100
20 826 MIKULAK Samuel USA 6.000 9.100 15.100
23 636 HAMBUECHEN Fabian GER 5.600 9.433 15.033
24 617 TUUHA Tomi FIN 5.600 9.400 15.000
25 628 PURVIS Daniel GBR 5.600 9.466 ­0.1 14.966
26 532 PAKHNYUK Petro AZE 5.600 9.333 14.933
26 543 BULAUSKI Pavel BLR 6.000 8.933 14.933
26 572 GONZALEZ VALENZUELA Juan Pablo CHI 5.600 9.333 14.933
26 638 LIEBRICH Helge GER 5.600 9.333 14.933
30 536 KENIS Daan BEL 5.600 9.300 14.900
30 606 ALVAREZ SERRANO Roberto ESP 5.600 9.300 14.900
30 632 WILSON Nile GBR 5.600 9.300 14.900
30 634 BRETSCHNEIDER Andreas GER 5.600 9.300 14.900
30 648 VEGA LOPEZ Jorge Alfredo GUA 5.600 9.300 14.900
30 784 IGNATYEV Nikita RUS 5.600 9.300 14.900
36 595 FUGLSIG Joao DEN 5.600 9.266 14.866
36 690 KATO Ryohei JPN 6.000 8.966 ­0.1 14.866
38 553 NABARRETE ZANETTI Arthur BRA 5.600 9.233 14.833
38 565 MORGAN Scott CAN 5.600 9.233 14.833
38 582 CALVO MORENO Jossimar Orlando COL 5.600 9.233 14.833
38 607 BOTELLA PEREZ Isaac ESP 5.600 9.233 14.833
38 609 PEREZ MARCHANT Julian ESP 5.600 9.233 14.8
38 682 CINGOLANI Andrea ITA 5.600 9.233 14.833
38 691 NONOMURA Shogo JPN 5.600 9.233 14.833
38 809 LEE Chih Kai TPE 5.600 9.233 14.833
46 706 SHIN Dong Hyen KOR 5.600 9.200 14.800
47 779 RADEANU Daniel Petrica Vasile ROU 5.600 9.133 14.733
47 812 ARICAN Ferhat TUR 5.600 9.133 14.733
47 842 DO Vu Hung VIE 5.600 9.133 14.733
50 730 SCHMIDT Casimir NED 5.600 9.100 14.700
50 825 LEYVA Danell USA 5.600 9.200 ­0.1 14.700
52 798 GISCHARD Benjamin SUI 5.600 9.066 14.666
53 645 MARAS Vlasios GRE 5.200 9.433 14.633
53 775 BERBECAR Marius Daniel ROU 5.600 9.033 14.633
53 796 BAUMANN Christian SUI 5.200 9.433 14.633
56 552 HYPOLITO Diego BRA 5.600 9.300 ­0.3 14.600
56 608 LOPEZ Ruben ESP 5.600 9.000 14.600
56 621 AUGIS Axel FRA 5.600 9.000 14.600
56 635 DAUSER Lukas GER 5.600 9.100 ­0.1 14.600
56 694 TANAKA Yusuke JPN 5.600 9.100 ­0.1 14.600
56 765 MORALES CASADO Rafael PUR 5.200 9.400 14.600
62 514 DAVTYAN Artur ARM 5.200 9.366 14.566
62 542 BARKALAU Dzmitry BLR 5.200 9.366 14.566
62 680 BARTOLINI Nicola ITA 5.600 9.266 ­0.3 14.566
