rank bib last_name first_name country diff exec total qual
1 655 BERKI Krisztian HUN 7.000 9.066 16.066 Q
2 827 NADDOUR Alexander USA 6.800 8.833 15.633 Q
3 793 BERTONCELJ Saso SLO 6.500 9.058 15.558 Q
4 591 UDE Filip CRO 6.500 9.033 15.533 Q
5 624 TOMMASONE Cyril FRA 6.800 8.700 15.500 Q
6 590 SELIGMAN Robert CRO 6.400 9.066 15.466 Q
7 545 LIKHOVITSKIY Andrey BLR 6.600 8.733 15.333 Q
8 627 KEATINGS Daniel GBR 7.100 8.233 15.333 Q
9 515 MERDINYAN Harutyum ARM 6.600 8.650 15.250 R1
10 783 BELYAVSKIY David RUS 6.600 8.633 15.233 R2
11 631 WHITLOCK Max GBR 7.200 8.033 15.233 R3
12 695 UCHIMURA Kohei JPN 6.200 8.966 15.166
13 657 HIDVEGI Vid HUN 6.600 8.366 14.966
14 826 MIKULAK Samuel USA 6.000 8.933 14.933
15 579 YOU Hao CHN 6.400 8.533 14.933
16 799 HEGI Oliver SUI 6.200 8.700 14.900
17 534 STEPKO Oleg AZE 6.400 8.500 14.900
18 691 NONOMURA Shogo JPN 6.200 8.666 14.866
19 797 BUCHER Pascal SUI 6.100 8.666 14.766
20 832 AZIMOV Abdulla UZB 6.000 8.700 14.700
21 706 SHIN Dong Hyen KOR 6.500 8.150 14.650
22 628 PURVIS Daniel GBR 6.100 8.541 14.641
23 833 FOKIN Anton UZB 5.800 8.833 14.633
24 703 LEE Hyeok Jung KOR 6.200 8.433 14.633
25 563 IKEDA Kenneth CAN 6.200 8.408 14.608
26 804 KAEWPANYA Rartchawat THA 6.400 8.200 14.600
27 514 DAVTYAN Artur ARM 5.700 8.866 14.566
28 796 BAUMANN Christian SUI 5.800 8.766 14.566
29 825 LEYVA Danell USA 6.000 8.566 14.566
30 575 DENG Shudi CHN 6.400 8.166 14.566
31 555 SASAKI JUNIOR Sergio BRA 6.500 8.066 14.566
32 694 TANAKA Yusuke JPN 6.000 8.508 14.508
33 803 MICHNAK Slavomir SVK 6.000 8.500 14.500
34 830 WHITTENBURG Donnell USA 5.900 8.566 14.466
35 566 PAYNE Jackson CAN 6.300 8.166 14.466
36 683 EDALLI Ludovico ITA 5.800 8.633 14.433
37 774 BATAGA Cristian Ioan ROU 6.100 8.333 14.433
38 780 URSACHE Alexandru Andrei ROU 6.200 8.233 14.433
39 828 OROZCO John USA 6.100 8.300 14.400
40 686 PRINCIPI Paolo ITA 6.000 8.366 14.366
41 576 LIN Chaopan CHN 6.000 8.341 14.341
42 639 TOBA Andreas GER 5.800 8.533 14.333
43 820 SEMIANKIV Maksym UKR 6.000 8.333 14.333
44 546 MIKHALITSYN Vasili BLR 6.200 8.133 14.333
45 728 DE VRIES Boudewijn NED 5.800 8.500 14.300
46 689 KAMEYAMA Kohei JPN 6.900 7.400 14.300
47 632 WILSON Nile GBR 5.600 8.666 14.266
48 574 CHENG Ran CHN 6.300 7.966 14.266
49 821 SIENICHKIN Andrii UKR 6.600 7.633 14.233
50 798 GISCHARD Benjamin SUI 5.600 8.600 14.200
51 549 BARRETTO JUNIOR Francisco Carlos BRA 5.800 8.400 14.200
52 541 VOLKAERT Siemon BEL 6.300 7.900 14.200
53 809 LEE Chih Kai TPE 6.200 7.966 14.166
54 723 CORRAL BARRON Daniel MEX 6.700 7.466 14.166
55 790 GAN Zi Jie Gabriel SIN 5.300 8.833 14.133
56 680 BARTOLINI Nicola ITA 5.600 8.466 14.066
57 532 PAKHNYUK Petro AZE 6.400 7.633 14.033
58 582 CALVO MORENO Jossimar Orlando COL 6.900 7.133 14.033
59 614 KANERVA Juho FIN 5.900 8.116 14.016
60 581 CALVO AGUDELO Carlos Alberto COL 5.500 8.500 14.000
61 519 TSUKAHARA Naoya AUS 5.500 8.466 13.966
62 542 BARKALAU Dzmitry BLR 5.800 8.166 13.966
63 562 CLAY Zachary CAN 5.800 8.133 13.933
