rank bib last_name first_name country diff exec total qual
1 578 LIU Yang CHN 6.900 9.033 15.933 Q
2 782 ABLIAZIN Denis RUS 6.800 9.066 15.866 Q
3 647 PETROUNIAS Eleftherios GRE 6.700 9.033 15.733 Q
4 553 NABARRETE ZANETTI Arthur BRA 6.800 8.916 15.716 Q
5 630 TULLOCH Courtney GBR 6.700 9.000 15.700 Q
6 619 AIT SAID Samir FRA 6.800 8.866 15.666 Q
7 579 YOU Hao CHN 6.900 8.733 15.633 Q
8 784 IGNATYEV Nikita RUS 6.600 8.966 15.566 Q
9 819 RADIVILOV Igor UKR 6.800 8.733 15.533 R1
10 815 COLAK Ibrahim TUR 6.600 8.900 15.500 R2
11 830 WHITTENBURG Donnell USA 6.700 8.800 15.500 R3
12 824 DALTON Jacob USA 6.500 8.900 15.400
13 694 TANAKA Yusuke JPN 6.100 9.200 15.300
14 513 MOLINARI Federico ARG 6.700 8.583 15.283
14 806 CHEN Chih­Yu TPE 6.700 8.583 15.283
16 786 KUKSENKOV Nikolai RUS 6.300 8.966 15.266
17 695 UCHIMURA Kohei JPN 6.400 8.866 15.266
18 777 MUNTEAN Andrei Vasile ROU 6.600 8.666 15.266
19 827 NADDOUR Alexander USA 6.400 8.833 15.233
20 565 MORGAN Scott CAN 6.600 8.633 15.233
21 822 VERNIAIEV Oleg UKR 6.600 8.566 15.166
22 763 RI Se Gwang PRK 6.700 8.450 15.150
23 828 OROZCO John USA 6.400 8.733 15.133
24 682 CINGOLANI Andrea ITA 6.600 8.533 15.133
25 575 DENG Shudi CHN 6.700 8.433 15.133
26 691 NONOMURA Shogo JPN 6.400 8.666 15.066
27 840 DANG Nam VIE 6.500 8.533 15.033
28 608 LOPEZ Ruben ESP 6.400 8.600 15.000
29 845 PHAM PHUOC Hung VIE 6.600 8.400 15.000
30 826 MIKULAK Samuel USA 6.100 8.866 14.966
31 767 RAMOS Tommy PUR 6.700 8.233 14.933
32 690 KATO Ryohei JPN 6.000 8.900 14.900
33 699 KUDRATULLAYEV Azizbek KAZ 6.400 8.500 14.900
34 639 TOBA Andreas GER 6.200 8.675 14.875
35 636 HAMBUECHEN Fabian GER 6.000 8.866 14.866
36 760 KIM Jin Hyok PRK 6.800 8.066 14.866
37 774 BATAGA Cristian Ioan ROU 6.300 8.533 14.833
38 783 BELYAVSKIY David RUS 6.100 8.700 14.800
39 632 WILSON Nile GBR 6.000 8.766 14.766
40 723 CORRAL BARRON Daniel MEX 6.100 8.666 14.766
41 564 LYTWYN Kevin CAN 6.000 8.733 14.733
42 555 SASAKI JUNIOR Sergio BRA 6.100 8.633 14.733
43 621 AUGIS Axel FRA 5.900 8.825 14.725
44 685 OTTAVI Paolo ITA 6.200 8.500 14.700
45 574 CHENG Ran CHN 6.200 8.466 14.666
46 758 PALMA SIMOES Gustavo POR 6.000 8.633 14.633
47 634 BRETSCHNEIDER Andreas GER 6.100 8.533 14.633
48 660 VLACSIL Attila HUN 6.200 8.433 14.633
49 514 DAVTYAN Artur ARM 5.700 8.866 14.566
50 787 POLIASHOV Vladislav RUS 5.900 8.666 14.566
51 631 WHITLOCK Max GBR 5.900 8.633 14.533
52 658 TALAS Bence HUN 5.700 8.800 14.500
53 731 VAN ASSCHE Anthony NED 5.900 8.600 14.500
54 833 FOKIN Anton UZB 6.000 8.500 14.500
55 637 HERDER Philipp GER 5.600 8.866 14.466
56 610 TALLON FERNANDEZ Alberto ESP 5.900 8.566 14.466
57 771 TORRES Alexis PUR 6.400 8.066 14.466
58 544 BYKAU Artsiom BLR 5.700 8.733 14.433
59 628 PURVIS Daniel GBR 5.900 8.533 14.433
60 524 FUSSENEGGER Michael AUT 6.200 8.233 14.433
