rank bib last_name first_name country diff exec total qual
1 267 UCHIMURA Kohei JPN 6.200 9.433 15.633
2 265 SHIRAI Kenzo JPN 6.000 9.533 15.533
2 339 ABLIAZIN Denis RUS 6.400 9.133 15.533
4 320 RI Se Gwang PRK 6.400 9.116 15.516
5 272 KIM Hansol KOR 6.000 9.400 15.400
5 332 DRAGULESCU Marian ROU 6.000 9.400 15.400
7 231 SHEK Wai Hung HKG 6.000 9.300 15.300
7 334 MUNTEAN Andrei Vasile ROU 6.000 9.300 15.300
7 389 RUGGERI III Paul USA 5.800 9.500 15.300
10 153 DENG Shudi CHN 6.000 9.233 15.233
10 154 LIN Chaopan CHN 6.000 9.233 15.233
10 210 THOMAS Kristian GBR 6.000 9.233 15.233
10 340 BELYAVSKIY David RUS 6.000 9.233 15.233
14 262 HAYASAKA Naoto JPN 6.000 9.200 15.200
14 379 RADIVILOV Igor UKR 6.000 9.300 -0.1 15.200
16 157 XIAO Ruoteng CHN 6.000 9.266 -0.1 15.166
16 211 WHITLOCK Max GBR 6.000 9.266 -0.1 15.166
18 344 NAGORNYY Nikita RUS 6.000 9.133 15.133
19 382 VERNIAIEV Oleg UKR 6.000 9.066 15.066
20 191 LOPEZ Ruben ESP 5.600 9.433 15.033
20 390 WHITTENBURG Donnell USA 6.000 9.033 15.033
22 141 ANGELOV Martin BUL 5.600 9.400 15.000
22 208 PURVIS Daniel GBR 5.600 9.400 15.000
22 360 YUSOF Eddy SUI 6.000 9.000 15.000
25 134 CAMPOS SOUZA Caio BRA 5.600 9.366 14.966
25 151 GONZALEZ Tomas CHI 5.600 9.366 14.966
27 276 SHIN Donghyen KOR 5.600 9.333 14.933
27 342 KUKSENKOV Nikolai RUS 5.600 9.333 14.933
29 138 OYAKAWA MARIANO Arthur BRA 5.600 9.300 14.900
29 174 LERU Randy CUB 5.600 9.300 14.900
29 194 VERA MORA Adria ESP 5.600 9.300 14.900
29 385 BROOKS Christopher USA 5.600 9.300 14.900
29 399 le Thanh Tung VIE 6.000 9.000 -0.1 14.900
34 299 DEURLOO Bart NED 5.600 9.266 14.866
35 193 TALLON FERNANDEZ Alberto ESP 5.600 9.233 14.833
35 397 ROJO MENDOZA Junior VEN 5.600 9.233 14.833
37 139 ZANETTI Arthur BRA 5.600 9.216 14.816
38 168 SOTO BYFIELD Tarik CRC 5.400 9.400 14.800
38 200 AUGIS Axel FRA 5.600 9.200 14.800
38 355 BRAEGGER Pablo SUI 5.600 9.200 14.800
41 135 de SOUZA BITENCOURT Lucas BRA 5.600 9.166 14.766
41 147 LYTWYN Kevin CAN 5.600 9.166 14.766
41 212 WILSON Nile GBR 5.600 9.166 14.766
41 264 KAYA Kazuma JPN 5.600 9.166 14.766
41 273 LEE Junho KOR 5.600 9.166 14.766
41 303 WAMMES Jeffrey NED 5.600 9.266 -0.1 14.766
41 341 IGNATYEV Nikita RUS 5.600 9.166 14.766
48 101 BOURGUIEG Mohamed Abdeldjalil ALG 5.600 9.133 14.733
48 184 NIN REYES Audrys DOM 6.000 9.033 -0.3 14.733
48 199 AIT SAID Samir FRA 5.600 9.133 14.733
48 220 TOBA Andreas GER 5.600 9.133 14.733
48 294 GANBAT Erdenebold MGL 5.600 9.133 14.733
48 357 CAPELLI Claudio SUI 5.600 9.233 -0.1 14.733
54 107 DAVTYAN Artur ARM 5.200 9.500 14.700
55 149 SMITH Jay Hugh CAN 5.600 9.066 14.666
55 253 CINGOLANI Andrea ITA 5.600 9.066 14.666
57 301 SCHMIDT Casimir NED 5.600 9.033 14.633
57 388 NADDOUR Alexander USA 6.000 8.633 14.633
59 120 LANDUYT Florian BEL 5.600 9.000 14.600
59 148 MORGAN Scott CAN 5.600 9.000 14.600
59 293 de LUNA Fabian MEX 5.600 9.000 14.600
