rank bib last_name first_name country diff exec total qual
1 599 HAMBUECHEN Fabian GER 7.000 9.025 16.025 Q
2 726 PEGAN Aljaz SLO 6.600 8.850 15.450 Q
3 675 ZONDERLAND Epke NED 6.900 8.550 15.450 Q
4 638 MIZUTORI Hisashi JPN 6.800 8.625 15.425 Q
5 605 MARAS Vlasios GRE 6.300 9.000 15.300 Q
6 634 TOMITA Hiroyuki JPN 6.700 8.600 15.300 Q
7 635 KUWAHARA Shun JPN 6.700 8.575 15.275
8 633 POZZO Enrico ITA 6.400 8.825 15.225 Q
9 674 WAMMES Jeffrey NED 6.400 8.825 15.225 Q
10 588 CUCHERAT Yann FRA 6.400 8.775 15.175 R
11 629 CASSINA Igor ITA 6.300 8.800 15.100 R
12 555 XIAO Qin CHN 6.400 8.700 15.100 R
13 754 HORTON Jonathan USA 6.300 8.775 15.075
14 636 NAKASE Takuya JPN 6.600 8.425 15.025
15 637 HOSHI Yosuke JPN 6.500 8.500 15.000
16 724 KRYUKOV Nikolai RUS 6.100 8.875 14.975
17 699 RODRIGUEZ Alexander PUR 6.200 8.775 14.975
18 590 KARBANENKO Dimitri FRA 6.000 8.925 14.925
19 719 KHOROKHORDIN Sergei RUS 6.300 8.575 14.875
20 556 ZOU Kai CHN 6.800 8.075 14.875
21 753 ARTEMEV Alexander USA 6.000 8.825 14.825
22 578 SAN MIGUEL Ivan ESP 5.700 9.100 14.800
23 604 BOY Philipp GER 6.000 8.725 14.725
24 601 JUCKEL Robert GER 6.000 8.700 14.700
25 721 RYAZANOV Yury RUS 6.000 8.675 14.675
26 655 SAPRONENKO Evgeni LAT 5.900 8.750 14.650
27 577 MARTINEZ Rafael ESP 6.100 8.550 14.650
28 755 DURANTE David USA 5.600 9.025 14.625
29 650 YANG Tae Seok KOR 6.100 8.525 14.625
30 631 BUSNARI Alberto ITA 5.900 8.675 14.575
31 511 JEFFERIS Joshua AUS 5.700 8.825 14.525
32 524 SAVENKOV Denis BLR 5.800 8.700 14.500
33 733 GROVES Daniel SUI 5.700 8.750 14.450
34 584 TANSKANEN Jani FIN 5.500 8.925 14.425
35 762 FUENTES Jose Luis VEN 6.000 8.425 14.425
36 554 YANG Wei CHN 6.000 8.425 14.425
37 516 BALDAUF Marco AUT 6.100 8.325 14.425
38 536 JOVTCHEV Jordan BUL 5.200 9.200 14.400
39 746 GONCHAROV Valeriy UKR 5.900 8.500 14.400
40 712 SELARIU Dorin Razvan ROU 6.100 8.300 14.400
41 535 NOGUEIRA Danilo BRA 5.500 8.875 14.375
42 795 WILLIG Arnaud FRA 5.500 8.875 14.375
43 647 KIM Soo Myun KOR 6.100 8.275 14.375
44 720 DEVIATOVSKI Maxim RUS 5.800 8.550 14.350
45 531 RODRIGUES Mosiah BRA 6.000 8.325 14.325
46 661 GAVEIKA Linas LTU 5.600 8.700 14.300
47 589 DA SILVA Gaël FRA 5.600 8.675 14.275
48 731 CAPELLI Claudio SUI 5.400 8.850 14.250
49 527 TSAREVICH Aliaksandr BLR 6.000 8.250 14.250
50 544 GAFUIK Nathan CAN 5.600 8.625 14.225
51 750 KUVAKIN Vadym UKR 5.600 8.625 14.225
52 504 SEBTI Yousef ALG 5.600 8.625 14.225
53 560 UDE Filip CRO 5.700 8.525 14.225
