rank bib last_name first_name country diff exec total qual
1 106 DAVTYAN Artur ARM 5.600 9.433 15.033
2 301 CHEPURNYI Nazar UKR 5.600 9.366 14.966
3 308 JUDA Paul USA 5.600 9.266 14.866
4 304 RADIVILOV Igor UKR 5.600 9.233 14.833
5 312 YOUNG Khoi USA 5.600 9.300 -0.1 14.800
6 307 HONG Asher USA 6.000 8.866 -0.1 14.766
7 128 MARIANO Arthur BRA 5.200 9.500 14.700
8 240 KIM Jaeho KOR 5.600 9.100 14.700
9 221 BARTOLINI Nicola ITA 5.200 9.466 14.666
10 201 SHEK Wai Hung HKG 6.000 8.733 -0.1 14.633
11 235 KARIMI Milad KAZ 5.200 9.366 14.566
12 223 CASALI Lorenzo Minh ITA 5.600 8.966 14.566
12 296 ASIL Adem TUR 5.600 8.966 14.566
14 310 RICHARD Frederick USA 5.200 9.333 14.533
15 317 MIRVALIEV Abdulaziz UZB 5.600 8.933 14.533
16 225 MACCHIATI Mario ITA 5.200 9.300 14.500
16 276 MUNTEAN Andrei Vasile ROU 5.200 9.300 14.500
18 138 DOLCI Felix CAN 5.200 9.366 -0.1 14.466
19 263 SPONEVIK Sebastian NOR 5.200 9.266 14.466
20 187 HEPWORTH Harry GBR 5.600 8.966 -0.1 14.466
21 195 KLESSING Nick GER 5.200 9.233 14.433
22 124 KUAVITA Noah BEL 5.200 9.200 14.400
22 126 van den KEYBUS Luka BEL 5.200 9.200 14.400
22 127 GUIMARAES Yuri BRA 5.200 9.200 14.400
22 214 DOLGOPYAT Artem ISR 5.200 9.200 14.400
22 237 PATANIN Dmitriy KAZ 5.200 9.200 14.400
22 316 JURAEV Utkirbek UZB 5.200 9.200 14.400
28 176 ZAPATA Rayderley ESP 5.600 8.900 -0.1 14.400
29 158 GEORGIOU Ilias CYP 5.200 9.266 -0.1 14.366
30 212 STEELE Adam IRL 5.200 9.166 14.366
30 285 SERHANI Taha SUI 5.200 9.166 14.366
32 228 HASHIMOTO Daiki JPN 5.600 9.066 -0.3 14.366
33 184 SALADINO Leo FRA 5.600 8.866 -0.1 14.366
33 261 SCHMIDT Casimir NED 5.600 8.866 -0.1 14.366
33 282 GIUBELLINI Luca SUI 5.600 8.866 -0.1 14.366
