rank bib last_name first_name country diff exec total qual
1 353 LIU Yang CHN 6.800 9.066 15.866 Q
2 334 NABARRETE ZANETTI Arthur BRA 6.900 8.833 15.733 Q
3 548 WYNN Brandon USA 6.800 8.900 15.700 Q
4 570 BALANDIN Aleksandr RUS 6.600 9.000 15.600 Q
5 480 van GELDER Lambertus NED 6.600 8.966 15.566 Q
6 390 AIT SAID Samir FRA 6.800 8.766 15.566 Q
7 392 PINHEIRO RODRIGUES Danny FRA 6.900 8.666 15.566 Q
8 454 YAMAMURO Koji JPN 6.600 8.900 15.500 Q
9 414 PETROUNIAS Eleftherios GRE 6.900 8.566 15.466 R
10 446 MORANDI Matteo ITA 6.700 8.700 15.400 R
11 309 MOLINARI Federico ARG 6.700 8.666 15.366 R
12 325 GOOSSENS Dennis BEL 6.600 8.591 15.191
13 546 NADDOUR Alexander USA 6.600 8.500 15.100
14 495 RAMOS Tommy PUR 6.700 8.400 15.100
15 536 COLAK Ibrahim TUR 6.300 8.766 15.066
16 500 MUNTEAN Andrei Vasile ROU 6.400 8.666 15.066
17 450 UCHIMURA Kohei JPN 6.200 8.800 15.000
18 406 HAMBUECHEN Fabian GER 5.900 8.966 14.866
19 537 VERNIAIEV Oleg UKR 6.400 8.466 14.866
20 421 NG Kiu Chung HKG 6.500 8.300 14.800
21 507 ABLIAZIN Denis RUS 6.800 8.000 14.800
22 451 KATO Ryohei JPN 6.000 8.700 14.700
22 545 MIKULAK Samuel USA 6.000 8.700 14.700
24 348 RAFFO de la JARA Juan Francisco CHI 6.700 8.000 14.700
25 494 KIM Jin Hyok PRK 6.800 7.900 14.700
26 382 ABAD Nestor ESP 6.100 8.566 14.666
27 555 DANG Nam VIE 6.400 8.200 14.600
28 385 VAHTILA Markku FIN 6.400 8.175 14.575
29 344 LYTWYN Kevin CAN 6.200 8.333 14.533
30 332 SASAKI JUNIOR Sergio BRA 6.000 8.500 14.500
31 379 ZAHRAN Ali Ramadan Abuoelkassem EGY 6.500 8.000 14.500
32 398 PURVIS Daniel GBR 5.900 8.566 14.466
33 489 PALMA SIMOES Gustavo POR 6.100 8.333 14.433
34 508 BELYAVSKIY David RUS 5.900 8.500 14.400
