rank bib last_name first_name country diff exec total qual
1 313 BOUHAIL T FRA 7.000 9.608 16.608
2 387 YANG HS KOR 7.000 9.433 16.433
3 365 YAMAMURO K JPN 7.000 9.400 16.400
3 425 DRAGULESCU M ROU 7.000 9.400 16.400
3 436 ABLYAZIN D RUS 7.000 9.400 16.400
6 422 KOCZI F ROU 7.000 9.366 16.366
7 253 KASPIAROVICH D BLR 7.000 9.333 16.333
7 285 FENG Z CHN 7.000 9.333 16.333
9 284 ZHANG C CHN 7.000 9.300 16.300
10 455 RADIVILOV I UKR 7.000 9.283 16.283
11 366 OKIGUCHI M JPN 7.000 9.266 16.266
11 437 GOLOTSUTSKOV A RUS 7.000 9.266 16.266
13 393 WAMMES J NED 6.800 9.433 16.233
13 462 DALTON J USA 7.000 9.233 16.233
15 261 SASAKI JUNIOR S BRA 6.600 9.566 16.166
16 435 BELYAVSKIY D RUS 7.000 9.133 16.133
17 148 SHEK WH HKG 6.600 9.508 16.108
18 464 LEYVA D USA 6.600 9.500 16.100
19 463 HORTON J USA 7.000 9.083 16.083
20 281 ZOU K CHN 6.600 9.466 16.066
20 303 MUNOZ S ESP 6.600 9.466 16.066
20 332 BOY P GER 6.600 9.466 16.066
23 302 MARTINEZ R ESP 6.600 9.441 16.041
24 412 MORALES­CASADO R PUR 6.600 9.400 16.000
24 434 IGNATYEV N RUS 6.600 9.400 16.000
26 262 HYPOLITO D BRA 6.600 9.375 15.975
27 272 GAFUIK N CAN 6.600 9.366 15.966
27 367 TANAKA Y JPN 6.600 9.366 15.966
29 264 NABARRETE ZANETTI BRA 6.600 9.333 15.933
29 293 CALVO MORENO JO COL 6.600 9.333 15.933
29 305 GONZALEZ F ESP 6.600 9.433 0.1 15.933
29 323 KEATINGS D GBR 6.600 9.333 15.933
33 139 TUUHA T FIN 6.600 9.300 15.900
33 315 da SILVA G FRA 6.600 9.300 15.900
33 322 PURVIS D GBR 6.600 9.300 15.900
33 385 KIM SM KOR 6.600 9.300 15.900
33 415 RODRIGUEZ A PUR 6.600 9.300 15.900
33 467 OROZCO J USA 6.600 9.300 15.900
39 352 ANGIOLETTI M ITA 6.600 9.283 15.883
40 187 PENG P NZL 6.600 9.266 15.866
40 324 THOMAS K GBR 6.600 9.266 15.866
40 325 PANTELEYMONOV R GBR 6.600 9.266 15.866
40 471 FOKIN A UZB 6.600 9.266 15.866
44 275 ONEILL B CAN 6.600 9.333 0.1 15.833
44 333 NGUYEN M GER 6.600 9.333 0.1 15.833
44 454 STEPKO O UKR 6.600 9.233 15.833
47 452 KUKSENKOV M UKR 6.600 9.316 0.1 15.816
48 304 GOMEZ FUERTES J ESP 6.600 9.200 15.800
49 182 GANBAT E MGL 7.000 8.766 15.766
49 377 YERIMBETOV Y KAZ 6.600 9.166 15.766
49 416 RIVERA L PUR 6.600 9.266 0.1 15.766
52 423 BATAGA CI ROU 6.600 9.241 0.1 15.741
53 266 AGUIAR BARBOSA PS BRA 6.200 9.533 15.733
53 457 VERNIAIEV O UKR 6.600 9.133 15.733
55 306 BOTELLA PEREZ I ESP 6.600 9.200 0.1 15.700
56 224 HA THANH N VIE 6.600 9.066 15.666
56 414 RAMOS RIVERA A PUR 6.600 9.066 15.666
