rank bib last_name first_name country diff exec total qual
1 283 CHEN Y CHN 6.800 8.900 15.700 Q
2 264 NABARRETE ZANETTI BRA 6.500 9.033 15.533 Q
3 365 YAMAMURO K JPN 6.700 8.833 15.533 Q
4 392 van GELDER L NED 6.500 8.883 15.383 Q
5 463 HORTON J USA 6.700 8.666 15.366 Q
6 354 MORANDI M ITA 6.800 8.566 15.366 Q
7 221 CARMONA R VEN 6.700 8.633 15.333 Q
8 362 UCHIMURA K JPN 6.500 8.733 15.233 Q
9 367 TANAKA Y JPN 6.200 8.958 15.158
10 436 ABLYAZIN D RUS 6.600 8.533 15.133 R1
11 434 IGNATYEV N RUS 6.300 8.800 15.100 R2
12 363 TANAKA K JPN 6.000 9.033 15.033
13 467 OROZCO J USA 6.200 8.833 15.033 R3
14 352 ANGIOLETTI M ITA 6.400 8.633 15.033
15 333 NGUYEN M GER 6.400 8.633 15.033
16 364 KOBAYASHI K JPN 6.400 8.625 15.025
17 115 IOVTCHEV I BUL 6.600 8.416 15.016
18 213 CHEN CY TPE 6.500 8.500 15.000
19 444 HALLER N SUI 6.300 8.633 14.933
20 413 RAMOS T PUR 6.400 8.533 14.933
21 382 CHOI JS KOR 6.300 8.466 14.766
22 337 TARANU T GER 6.600 8.166 14.766
23 104 VAHAGN D ARM 6.700 8.058 14.758
24 334 HAMBUECHEN F GER 6.100 8.633 14.733
25 416 RIVERA L PUR 6.300 8.433 14.733
26 455 RADIVILOV I UKR 6.300 8.400 14.700
27 456 ZOZULYA R UKR 6.300 8.366 14.666
28 247 OFFORD S AUS 6.300 8.366 14.666
29 292 GIRALDO LOPEZ JH COL 6.200 8.400 14.600
30 462 DALTON J USA 6.100 8.466 14.566
31 118 GONZALEZ SEPULVEDA CHI 5.800 8.733 14.533
32 315 da SILVA G FRA 6.000 8.533 14.533
33 127 GEORGALLAS I CYP 6.200 8.333 14.533
34 242 JEFFERIS J AUS 6.300 8.233 14.533
35 464 LEYVA D USA 5.900 8.583 14.483
36 332 BOY P GER 6.000 8.466 14.466
37 383 KIM S KOR 6.200 8.266 14.466
38 287 GUO W CHN 6.300 8.166 14.466
39 356 OTTAVI P ITA 6.400 8.066 14.466
40 303 MUNOZ S ESP 6.400 8.066 14.466
41 316 SABOT H FRA 5.700 8.733 14.433
42 245 SELLATHURAI P AUS 6.400 8.033 14.433
43 397 van ASSCHE A NED 5.600 8.800 14.400
44 304 GOMEZ FUERTES J ESP 5.900 8.500 14.400
45 311 WILLIG A FRA 5.900 8.483 14.383
46 432 GARIBOV E RUS 5.700 8.666 14.366
47 271 LYTWYN K CAN 5.800 8.566 14.366
48 433 KHOROKHORDIN S RUS 5.900 8.466 14.366
49 387 YANG HS KOR 6.100 8.266 14.366
50 325 PANTELEYMONOV R GBR 5.800 8.533 14.333
51 403 PALMA SIMOES G POR 6.100 8.200 14.300
52 423 BATAGA CI ROU 6.100 8.200 14.300
53 102 MOLINARI F ARG 5.900 8.383 14.283
54 424 COTUNA VB ROU 5.600 8.666 14.266
55 345 RACZ A HUN 5.600 8.633 14.233
