rank bib last_name first_name country diff exec total qual
1 210 Mc CLENAGHAN Rhys IRL 6.300 8.933 15.233 Q
2 304 NEDOROSCIK Stephen USA 6.400 8.833 15.233 Q
3 235 KURBANOV Nariman KAZ 6.300 8.733 15.033 Q
4 250 de MUNCK Loran NED 6.400 8.433 14.833 Q
5 108 MERDINYAN Harutyun ARM 6.100 8.600 14.700 Q
6 226 DOI Ryosuke JPN 6.100 8.366 14.466 Q
7 155 UDE Filip CRO 5.800 8.600 14.400 Q
8 225 ABU AL SOUD Ahmad JOR 6.300 8.066 14.366 Q
9 308 AZIMOV Abdulla UZB 6.100 8.200 14.300 R1
10 231 TANIGAWA Kakeru JPN 6.300 7.966 14.266 R2
11 135 CLAY Zachary CAN 5.700 8.500 14.200 R3
12 189 DUNKEL Nils GER 6.100 8.066 14.166
13 183 HALL James GBR 6.200 7.833 14.033
14 146 ZHANG Boheng CHN 6.000 8.000 14.000
15 219 ABBADINI Yumin ITA 5.500 8.466 13.966
16 214 DOLGOPYAT Artem ISR 5.700 8.166 13.866
17 230 TANIGAWA Wataru JPN 5.800 7.933 13.733
17 297 KOVTUN Illia UKR 5.800 7.933 13.733
19 145 YOU Hao CHN 5.800 7.833 13.633
20 309 ERGASHEV Khabibullo UZB 5.600 8.000 13.600
21 131 SOARES Diogo BRA 5.300 8.266 13.566
22 184 JARMAN Jake GBR 5.200 8.333 13.533
23 279 SEIFERT Noe SUI 5.900 7.633 13.533
24 255 SCHMIDT Casimir NED 5.600 7.900 13.500
25 168 DIALLO Thierno ESP 6.000 7.500 13.500
26 192 TOBA Andreas GER 5.600 7.833 13.433
27 302 MALONE Brody USA 5.700 7.733 13.433
28 185 REGINI-MORAN Giarnni GBR 5.800 7.633 13.433
29 203 KISS Balazs HUN 5.400 7.966 13.366
30 163 AFIFY Mohamed EGY 5.300 8.000 13.300
31 148 CALVO MORENO Jossimar Orlando COL 5.600 7.700 13.300
31 301 HONG Asher USA 5.600 7.700 13.300
33 179 OSBERGER Benjamin FRA 5.800 7.500 13.300
34 222 MACCHINI Carlo ITA 5.200 8.033 13.233
