rank bib last_name first_name country diff exec total qual
1 162 ZHANG Chenglong CHN 7.300 8.466 15.766 Q
2 274 UEMATSU Koji JPN 7.400 8.333 15.733 Q
3 224 HAMBUECHEN Fabian GER 6.800 8.900 15.700 Q
4 394 LEYVA Danell USA 7.000 8.633 15.633 Q
5 222 BOY Philipp GER 7.000 8.566 15.566 Q
6 390 BROOKS Christopher USA 6.600 8.900 15.500 Q
7 308 ZONDERLAND Epke NED 6.800 8.525 15.325 Q
8 392 HORTON Jonathan USA 6.600 8.666 15.266
9 158 FENG Zhe CHN 6.900 8.366 15.266 Q
10 172 MOZNIK Marijo CRO 6.600 8.633 15.233 R
11 307 WAMMES Jeffrey NED 6.700 8.466 15.166 R
12 285 KIM Jihoon KOR 6.900 8.266 15.166 R
13 284 YOO Won Chul KOR 6.400 8.700 15.100
14 272 UCHIMURA Kohei JPN 6.700 8.333 15.033
15 273 YAMAMURO Koji JPN 6.000 8.966 14.966
16 215 THOMAS Kristian GBR 6.000 8.866 14.866
17 325 KULESZA Roman POL 6.000 8.866 14.866
18 214 DA SILVA Gael FRA 6.100 8.766 14.866
19 119 BALDAUF Marco AUT 6.400 8.466 14.866
20 152 LYTWYN Kevin CAN 6.100 8.733 14.833
21 153 PAYNE Jackson CAN 5.900 8.900 14.800
22 161 LU Bo CHN 6.000 8.766 14.766
23 384 KUKSENKOV Mykola UKR 6.900 7.866 14.766
24 209 SABOT Hamilton FRA 6.300 8.433 14.733
25 344 VARGAS VELAZQUEZ L. PUR 6.100 8.600 14.700
26 275 TANAKA Kazuhito JPN 6.400 8.300 14.700
27 359 BELYAVSKIY David RUS 6.000 8.666 14.666
28 217 HUNTER Samuel GBR 6.300 8.366 14.666
29 371 PIASECKY Samuel SVK 6.300 8.366 14.666
30 226 SPIRIDONOV Evgenij GER 5.900 8.733 14.633
31 276 KOBAYASHI Kenya JPN 6.000 8.633 14.633
32 386 NAKONECHNYY Vitaliy UKR 6.100 8.533 14.633
33 358 DEVYATOVSKIY Maxim RUS 6.500 8.100 14.600
34 367 GISI Roman SUI 5.600 8.966 14.566
35 216 PURVIS Daniel GBR 6.200 8.333 14.533
36 201 GONZALEZ Fabian ESP 6.300 8.233 14.533
37 159 TENG Haibin CHN 6.600 7.933 14.533
38 370 BUCHER Pascal SUI 5.600 8.900 14.500
39 120 LEIMLEHNER Fabian AUT 5.800 8.700 14.500
40 356 KHOROKHORDIN Sergey RUS 6.200 8.300 14.500
41 218 SEAGER Theo GBR 5.700 8.766 14.466
42 403 FUENTES Jose Luis VEN 6.200 8.266 14.466
43 210 TOMMASONE Cyril FRA 5.700 8.750 14.450
44 145 YANEV Filip BUL 6.200 8.241 14.441
45 118 WIWATOWSKI Luke AUS 6.100 8.333 14.433
46 368 GROVES Daniel SUI 5.800 8.600 14.400
47 212 WILLIG Arnaud FRA 5.900 8.500 14.400
48 198 MUNOZ Sergio ESP 5.900 8.466 14.366
49 369 BRAEGGER Pablo SUI 5.600 8.733 14.333
50 331 ALMEIDA CAMPOS M. POR 5.700 8.633 14.333
51 440 CHERKASOV Andrey RUS 5.700 8.633 14.333
52 361 PAKHOMENKO Igor RUS 6.100 8.233 14.333
53 342 RIVERA Luis PUR 6.100 8.200 14.300
54 393 LEGENDRE Steven USA 5.800 8.466 14.266
55 343 RODRIGUEZ Alexander PUR 6.000 8.233 14.233
56 199 SAN MIGUEL Ivan ESP 5.600 8.600 14.200
57 269 BUSNARI Alberto ITA 5.700 8.500 14.200
58 267 OTTAVI Paolo ITA 5.700 8.500 14.200
59 211 CARANOBE Benoit FRA 5.500 8.666 14.166
60 351 BUIDOSO Ovidiu ROU 6.000 8.166 14.166
61 232 MARAS Vlasios GRE 6.400 7.766 14.166
